image,total length_status,head width_status,head length_status,inter ocular distance_status,right antenna length_status,left antenna length_status,thorax width_status,thorax length_status,abdomen width_status,abdomen length_status,intertegular distance_status,left hind wing length_status,right hind wing length_status,left hind wing width_status,right hind wing width_status,left fore wing length_status,right fore wing length_status,left fore wing width_status,right fore wing width_status,left hind leg length_status,left hind leg femur length_status,left hind leg tibia length_status,left hind leg tarsus length_status,right hind leg length_status,right hind leg femur length_status,right hind leg tibia length_status,right hind leg tarsus length_status,total length_px,head width_px,head length_px,inter ocular distance_px,right antenna length_px,left antenna length_px,thorax width_px,thorax length_px,abdomen width_px,abdomen length_px,intertegular distance_px,left hind wing length_px,right hind wing length_px,left hind wing width_px,right hind wing width_px,left fore wing length_px,right fore wing length_px,left fore wing width_px,right fore wing width_px,left hind leg length_px,left hind leg femur length_px,left hind leg tibia length_px,left hind leg tarsus length_px,right hind leg length_px,right hind leg femur length_px,right hind leg tibia length_px,right hind leg tarsus length_px
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\03\Andrena_agilissima_F_001.jpg,non_measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,,788.349,165.533,476.152,,,,1071.323,840.54,,583.904,,,,,,,,,,,526.741,,,,667.65,403.897
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\03\Andrena_agilissima_M_001.jpg,non_measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,,942.228,217.623,597.952,1252.465,1243.004,,1257.917,1017.265,,629.256,,,,,,,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\03\Andrena_albopunctata_F_001.jpg,non_measurable,measurable,measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,,964.187,204.689,,744.169,781.002,1073.001,1206.592,1109.968,,698.242,1987.409,,,,,,,,1878.99,456.731,788.551,633.708,,,684.572,348.892
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\08\Chelostoma_aegaeicum_F_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,4283.468,979.665,963.056,667.958,885.225,871.665,1026.99,1449.677,,1870.734,754.454,,,,,,,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\08\Chelostoma_campanularum_M_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,3138.788,814.399,336.315,488.679,863.14,683.751,,1268.712,760.639,1533.761,608.179,1680.831,1720.432,,,1900.107,,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\08\Chelostoma_comosum_F_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,3065.871,761.339,473.813,460.684,368.481,591.909,,1056.387,732.915,1535.67,608.023,,,,,2416.342,,709.815,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\08\Chelostoma_comosum_M_001.jpg,measurable,measurable,measurable,measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,3199.458,855.816,467.201,563.37,,1002.492,835.53,1177.742,817.826,1554.514,626.549,,,,,,,,,,,,,,,518.629,457.685
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\08\Chelostoma_distinctum_F_001.jpg,measurable,measurable,measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,non_measurable,measurable,non_measurable,non_measurable,measurable,non_measurable,measurable,measurable,measurable,measurable,2548.164,819.032,404.6,,770.964,613.755,764.112,953.038,673.073,1190.526,547.465,,,,,,1888.025,,690.478,,,301.248,,954.817,270.811,351.155,332.851
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\08\Chelostoma_distinctum_M_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,2980.577,687.321,467.411,456.514,724.61,537.186,,1061.451,662.115,1451.715,568.662,,,,,,,,,,,315.917,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\08\Chelostoma_edentulum_F_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,3220.883,729.414,753.692,437.957,581.561,657.84,750.164,1108.659,684.312,1358.531,561.496,,,,,,,,,,,323.019,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\08\Chelostoma_edentulum_M_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,3102.433,751.346,574.111,490.052,887.726,824.856,,1069.16,746.542,1459.162,588.465,1845.267,,,,,,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\08\Chelostoma_emarginatum_M_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,measurable,non_measurable,4022.187,946.237,752.88,635.482,1042.184,924.974,1010.213,1559.659,,1709.647,714.918,2277.145,,,,3129.89,3101.716,,,,,618.64,,,,571.91,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\08\Colletes_abeillei_F_001.jpg,non_measurable,measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,measurable,,855.391,,546.568,384.313,564.928,933.758,1056.965,957.29,1334.281,768.212,,,,,,,,,,,544.863,648.249,,,,708.363
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\08\Colletes_abeillei_M_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,2880.757,882.206,293.842,578.315,1121.222,989.253,1031.45,1081.405,901.935,1505.51,782.349,,,,,2190.84,,,,,,538.411,461.237,,,491.048,343.68
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\08\Colletes_acutiformis_F_001.jpg,measurable,measurable,measurable,non_measurable,measurable,measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,3193.372,920.471,415.196,,507.717,501.546,,1072.776,841.073,1705.4,748.888,,,,,,,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\08\Colletes_acutiformis_M_001.jpg,measurable,measurable,measurable,non_measurable,measurable,measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,4051.108,1335.949,567.603,,877.474,1134.719,,1369.952,1143.871,2113.553,1242.681,,,,,2668.021,2632.184,593.047,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\08\Colletes_acutus_F_001.jpg,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,,,,,615.541,673.412,,1146.108,1114.858,1727.937,971.471,,,,,2366.137,,,,,,639.574,618.646,,,776.368,751.452
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\08\Colletes_acutus_M_001.jpg,measurable,measurable,measurable,measurable,non_measurable,measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,2743.685,848.685,316.257,590.518,,863.12,,971.582,874.242,1455.846,808.617,,,,,,,,,,,571.344,765.074,,,579.4,748.44
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\08\Colletes_albomaculatus_F_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,2599.984,758.126,385.133,513.652,561.937,540.652,898.069,960.784,835.676,1254.067,686.71,,,,,,,,,,,374.039,649.707,,,392.444,624.121
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\08\Colletes_albomaculatus_M_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,2004.496,653.599,197.768,448.434,611.304,790.571,756.775,841.69,721.149,965.039,654.427,,,,,,,,,,,382.458,475.617,,,320.034,560.737
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\08\Colletes_anceps_F_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,4257.564,1412.008,404.014,763.372,1072.814,998.931,1566.446,1677.206,,2176.343,1234.494,,,,,3093.403,3146.304,539.959,621.285,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\08\Colletes_anceps_M_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,4016.247,1286.703,492.868,815.148,1188.31,1334.324,1197.28,1435.27,1232.824,2088.109,950.251,,,,,3015.84,2963.845,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\08\Colletes_anchusae_F_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,3204.051,914.971,632.359,600.006,472.393,434.024,1054.5,1169.863,1041.795,1401.829,856.953,,,,,2061.629,2315.157,674.78,668.16,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\08\Colletes_anchusae_M_001.jpg,measurable,non_measurable,measurable,measurable,non_measurable,measurable,measurable,measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,3041.793,,255.108,562.018,,1027.315,986.256,1116.044,,1670.641,794.929,,,,,,,,,,,,,,,,
