image,total length_status,head width_status,head length_status,inter ocular distance_status,right antenna length_status,left antenna length_status,thorax width_status,thorax length_status,abdomen width_status,abdomen length_status,intertegular distance_status,left hind wing length_status,right hind wing length_status,left hind wing width_status,right hind wing width_status,left fore wing length_status,right fore wing length_status,left fore wing width_status,right fore wing width_status,left hind leg length_status,left hind leg femur length_status,left hind leg tibia length_status,left hind leg tarsus length_status,right hind leg length_status,right hind leg femur length_status,right hind leg tibia length_status,right hind leg tarsus length_status,total length_px,head width_px,head length_px,inter ocular distance_px,right antenna length_px,left antenna length_px,thorax width_px,thorax length_px,abdomen width_px,abdomen length_px,intertegular distance_px,left hind wing length_px,right hind wing length_px,left hind wing width_px,right hind wing width_px,left fore wing length_px,right fore wing length_px,left fore wing width_px,right fore wing width_px,left hind leg length_px,left hind leg femur length_px,left hind leg tibia length_px,left hind leg tarsus length_px,right hind leg length_px,right hind leg femur length_px,right hind leg tibia length_px,right hind leg tarsus length_px
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\11\Dasypoda_pyrotrichia_M_001.jpg,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,,311.595,146.159,204.388,419.94,358.155,316.859,446.628,403.782,,299.614,587.596,653.469,,,790.007,764.722,241.79,240.286,,,203.749,284.693,,,214.028,279.809
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\11\Dasypoda_spinigera_F_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,measurable,non_measurable,measurable,measurable,measurable,measurable,1035.585,274.027,91.802,189.122,241.414,236.606,272.189,404.365,344.399,539.418,238.629,595.148,632.621,130.474,,851.528,828.861,220.558,,,,228.841,,791.261,171.363,272.655,347.242
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\11\Dasypoda_spinigera_M_001.jpg,non_measurable,non_measurable,non_measurable,measurable,non_measurable,non_measurable,measurable,measurable,measurable,non_measurable,measurable,measurable,non_measurable,measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,,,,181.386,,,313.057,423.871,370.725,,265.884,674.503,,165.613,,897.469,931.55,269.511,268.914,,,306.162,484.854,,,346.983,497.425
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\12\Dasypoda_suripes_F_001.jpg,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,,,,,251.981,182.543,460.769,486.686,480.0,891.026,330.035,,,,,1149.788,1142.821,320.354,,,,370.479,,,,286.208,462.227
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\12\Dasypoda_suripes_M_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,1658.821,409.931,143.683,260.565,407.258,525.794,524.726,668.328,509.25,846.809,360.186,994.099,,231.964,,1346.081,1357.155,386.607,330.563,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\12\Dasypoda_toroki_F_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,non_measurable,measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,measurable,non_measurable,non_measurable,1279.877,358.521,180.54,228.073,329.871,325.023,420.621,403.526,415.123,695.811,301.32,,,,,,877.579,,232.981,,356.082,,,,294.881,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\12\Dasypoda_toroki_M_001.jpg,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,1493.104,407.253,153.604,249.122,,,462.54,586.334,478.104,753.167,340.98,,,,,1120.897,1168.656,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\12\Dasypoda_visnaga_F_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,non_measurable,measurable,non_measurable,measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,1054.551,241.405,192.273,161.568,196.451,191.194,296.016,326.817,300.896,535.461,220.989,,552.666,,160.419,,783.233,,217.722,688.3,169.859,218.18,300.261,677.192,166.985,177.08,333.126
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\12\Dasypoda_visnaga_M_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,non_measurable,measurable,non_measurable,measurable,non_measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,1041.893,221.512,126.717,151.755,235.258,218.537,258.402,302.619,272.17,612.556,,,567.649,,160.986,,805.911,,216.05,,,207.808,288.126,,,143.284,310.048
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\12\Dufourea_alpina_F_001.jpg,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,,553.039,438.537,387.766,330.2,452.623,669.749,788.845,565.651,,446.855,,,,,,,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\12\Dufourea_alpina_M_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,3135.835,713.393,635.013,497.884,995.876,1042.863,851.33,977.594,677.638,1523.229,661.157,,,,,2022.166,1962.892,578.728,619.312,1373.627,420.184,514.846,438.597,952.174,364.051,489.256,98.867
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\12\Dufourea_cypria_F_001.jpg,measurable,measurable,measurable,measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,3331.342,781.329,668.145,501.889,,645.693,805.217,1170.874,831.448,1492.323,,,,,,,,,,953.584,191.572,349.253,412.758,,,507.141,540.002
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\12\Dufourea_cypria_M_001.jpg,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,,777.918,1047.867,358.119,2031.637,1916.948,997.886,1403.956,1056.013,,,,,,,,,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\12\Dufourea_gaullei_F_001.jpg,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,non_measurable,,899.127,401.827,668.701,615.204,673.735,1057.29,,,,609.446,,,,,2376.794,2348.764,,,1487.311,337.299,536.233,613.779,,,520.005,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\12\Dufourea_gaullei_M_001.jpg,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,,1053.506,758.559,746.791,692.772,1201.314,957.045,1155.939,640.006,,665.615,,,,,,,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\12\Dufourea_graeca_F_001.jpg,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,,795.02,806.817,527.75,644.847,568.485,932.377,1002.479,867.294,,610.312,,,,,,,,,,,627.604,569.571,,,581.38,542.616
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\12\Dufourea_inermis_F_001.jpg,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,non_measurable,measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,,909.645,513.488,642.175,593.303,715.606,1117.25,1244.481,,,634.689,,,,,,2515.403,,711.175,,495.614,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\12\Dufourea_iris_F_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,1750.421,387.704,232.08,285.659,385.987,438.149,479.375,640.676,564.397,877.665,391.102,,,,,,,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\12\Dufourea_longiglossa_F_001.jpg,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,,1133.975,610.04,768.085,878.539,581.787,1404.158,1507.885,1352.778,,963.674,,,,,2935.79,2880.453,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\12\Dufourea_longiglossa_M_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,2119.162,462.376,506.092,261.78,487.566,512.053,588.311,663.819,550.851,949.251,452.369,,,,,,,,,,,,,,,349.628,260.74
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\12\Dufourea_merceti_M_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,4020.047,936.196,791.909,612.399,1225.508,1298.569,977.057,1453.13,915.03,1775.007,874.627,,,,,,,,,,,562.073,,,,825.756,715.729
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\12\Dufourea_paradoxa_F_001.jpg,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,non_measurable,,1011.836,968.967,695.369,517.406,904.435,1105.917,1328.634,1101.626,,902.462,,,,,,,,,,,503.549,571.024,,,351.579,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\12\Dufourea_paradoxa_M_001.jpg,measurable,non_measurable,measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,2774.793,,276.031,,1233.274,1158.358,792.484,1001.752,654.511,1497.011,566.762,,,,,,,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\12\Dufourea_similis_F_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,3943.019,1019.344,764.655,736.482,853.448,906.072,1128.7,1295.992,1163.208,1882.372,798.319,,,,,2651.791,2775.783,945.915,744.318,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\12\Dufourea_similis_M_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,3270.976,970.945,564.35,715.84,1473.963,1394.455,992.15,1193.909,800.613,1512.717,734.937,,,,,,,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\12\Dufourea_styx_F_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,3567.587,745.811,938.452,495.92,607.813,595.117,1025.759,1197.454,1013.122,1431.68,715.741,,,,,,,,,,,677.255,720.785,,,673.468,724.684
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\12\Dufourea_styx_m_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,3719.411,800.186,758.53,517.784,1378.417,1558.93,997.862,1197.513,1052.939,1763.368,701.978,,,,,,,,,,,587.539,695.369,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\12\Dufourea_trautmanni_F_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,452.166,138.834,62.924,101.027,94.307,113.189,149.233,162.592,150.897,226.65,112.604,,,,,355.219,,121.555,,,,65.878,105.522,,,86.494,94.22
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\13\Dufourea_trautmanni_M_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,426.881,129.428,51.22,98.141,199.57,191.748,138.874,174.509,118.792,201.152,142.155,,,,,347.594,337.316,123.693,117.229,223.958,66.308,65.134,92.516,234.981,63.451,77.406,94.125
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\13\Dufourea_wolfi_F_001.jpg,measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,3605.713,,565.859,640.045,774.211,840.848,1112.152,1204.631,,1835.224,1026.52,,,,,,,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\13\Dufourea_wolfi_M_001.jpg,non_measurable,measurable,measurable,measurable,non_measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,,1135.832,482.169,810.915,,782.646,1087.325,1438.89,,,938.452,,,,,,,92.329,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\13\Halictus_alfkenellus_F_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,2774.941,782.012,613.183,566.265,559.155,673.185,786.57,939.251,930.437,1222.507,868.289,,,,,2051.88,,699.25,634.231,1609.93,328.556,501.159,780.215,1519.552,346.157,483.186,690.21
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\13\Halictus_alfkenellus_M_001.jpg,measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,2373.346,,384.939,,,,568.234,805.171,596.729,1183.235,655.367,,,,,,,489.762,,,,441.512,,,,442.249,673.995
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\13\Halictus_asperulus_F_001.jpg,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,,1128.758,392.926,785.852,789.846,859.057,1064.161,1380.611,1268.823,,,,,,,,,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\13\Halictus_asperulus_M_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,4172.867,1177.963,598.842,812.206,1286.488,1541.119,1115.78,1462.026,1142.125,2112.0,1238.935,,,,,,,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\13\Halictus_brunnescens_F_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,3299.821,922.713,464.293,620.378,685.366,539.175,885.251,1270.704,999.689,1564.824,,,,,,,,,,1664.873,569.468,542.375,553.031,1965.193,478.324,655.354,831.515
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\13\Halictus_brunnescens_M_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,2262.828,457.041,334.048,281.047,899.119,974.097,491.924,671.609,558.355,1257.171,,1187.453,1132.458,324.329,336.501,,1529.883,493.702,502.949,,,328.437,264.401,,,339.117,243.527
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\13\Halictus_carinthiacus_F_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,non_measurable,2637.862,566.427,531.595,295.989,352.263,521.149,650.947,764.047,782.874,1342.22,752.065,,,,,1604.863,1372.377,,,1245.014,317.582,531.929,395.502,,,433.219,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\13\Halictus_carinthiacus_M_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,2830.027,725.859,379.062,462.926,814.442,987.527,702.079,895.296,736.868,1555.669,756.999,,,,,,,,,,,563.888,575.65,,,544.49,691.613
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\13\Halictus_centaureae_F_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,measurable,4204.111,1100.167,1053.216,718.24,729.991,831.88,1160.94,1302.72,1281.267,1848.176,987.169,,,,,,,,,,,663.126,1000.277,,,,995.95
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\13\Halictus_centaureae_M_001.jpg,measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,2777.006,834.425,518.648,542.947,1313.651,,793.71,880.887,711.635,1377.471,737.401,,,,,,,,,,,,,,,564.764,556.439
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\13\Halictus_cochlearitarsis_F_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,measurable,measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,1952.215,513.136,275.484,339.693,527.236,478.137,574.963,664.932,596.334,1011.799,634.689,1139.734,1075.654,,293.254,1257.14,1363.456,,403.376,933.313,190.801,379.698,362.815,,,362.815,420.54
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\13\Halictus_cochlearitarsis_M_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,non_measurable,measurable,measurable,measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,2445.347,520.502,557.857,318.62,611.37,768.772,612.221,687.739,497.213,1199.751,387.396,,987.611,,336.462,1579.445,1406.384,,458.996,,,,,839.991,239.549,323.179,277.263
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\13\Halictus_compressus_F_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,2479.306,779.538,486.147,532.177,598.17,623.699,862.083,970.704,903.254,1022.455,594.04,1533.446,1517.954,430.199,478.137,2124.425,2118.757,681.289,635.624,,,519.413,674.927,1549.506,279.107,563.083,707.316
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\13\Halictus_compressus_M_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,2661.587,687.367,692.239,492.354,930.124,846.589,721.394,862.89,653.167,1106.458,473.39,1135.615,1199.053,356.99,,,1757.084,,,1368.439,370.059,435.52,562.86,1409.227,342.038,457.959,609.23
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\13\Halictus_consobrinus_F_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,non_measurable,measurable,measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,3680.251,922.265,892.966,553.29,929.628,607.894,1053.276,1204.336,1156.164,1582.95,839.834,,1935.391,,486.276,2832.806,,524.69,,,,,,,,,745.081
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\13\Halictus_consobrinus_M_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,1410.798,391.749,279.607,253.253,645.923,716.487,413.068,516.673,407.976,614.518,308.905,,,,,,,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\13\Halictus_constantinensis_F_001.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,2483.654,662.384,557.26,447.229,587.776,617.878,737.537,809.066,785.275,1117.327,579.035,,,,,,,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\orbit_bees\selected_images\13\Halictus_costantinensis_M_001.jpg,measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,4347.711,,508.353,787.782,1955.906,1778.617,1304.533,1491.412,1191.441,2347.947,839.912,,,,,,,,,,530.985,570.529,,,696.133,670.469,
