image,total length_status,head width_status,head length_status,inter ocular distance_status,right antenna length_status,left antenna length_status,thorax width_status,thorax length_status,abdomen width_status,abdomen length_status,intertegular distance_status,left hind wing length_status,right hind wing length_status,left hind wing width_status,right hind wing width_status,left fore wing length_status,right fore wing length_status,left fore wing width_status,right fore wing width_status,left hind leg length_status,left hind leg femur length_status,left hind leg tibia length_status,left hind leg tarsus length_status,right hind leg length_status,right hind leg femur length_status,right hind leg tibia length_status,right hind leg tarsus length_status,total length_px,head width_px,head length_px,inter ocular distance_px,right antenna length_px,left antenna length_px,thorax width_px,thorax length_px,abdomen width_px,abdomen length_px,intertegular distance_px,left hind wing length_px,right hind wing length_px,left hind wing width_px,right hind wing width_px,left fore wing length_px,right fore wing length_px,left fore wing width_px,right fore wing width_px,left hind leg length_px,left hind leg femur length_px,left hind leg tibia length_px,left hind leg tarsus length_px,right hind leg length_px,right hind leg femur length_px,right hind leg tibia length_px,right hind leg tarsus length_px
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0PZ.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,519.31,142.178,46.584,99.67,154.348,163.874,210.965,83.309,266.575,389.418,139.785,,,,,407.048,412.063,125.416,140.202,,,108.49,159.474,,,109.305,157.149
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0Q0.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,495.586,140.907,34.478,90.332,156.825,155.784,201.773,82.021,259.707,379.086,129.117,,,,,397.194,399.02,130.742,128.14,,,102.969,152.649,,,98.525,134.353
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0Q3.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,525.545,144.884,46.675,94.062,146.45,157.42,215.06,99.378,264.168,379.493,113.424,,,,,409.677,403.554,124.223,140.75,,,,,,,100.403,141.568
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0Q6.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,678.581,178.427,48.1,103.702,198.753,204.72,287.753,106.964,354.77,523.517,173.446,,,,,568.567,570.85,174.767,181.144,,,150.489,213.017,,,147.444,203.156
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0Q7.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,686.983,184.043,54.304,118.276,196.864,219.964,284.248,110.954,345.781,521.724,156.06,,,,,555.776,553.029,173.516,172.263,,,147.252,191.869,,,144.346,183.045
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0QB.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,356.922,99.974,34.747,62.681,115.736,118.299,135.846,63.093,168.214,259.081,82.083,,,,,273.652,272.829,80.404,87.955,,,74.402,94.962,,,69.894,105.517
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0QC.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,measurable,380.596,115.032,41.486,75.721,114.482,114.41,163.917,69.565,184.956,269.545,97.891,,,,,286.959,289.226,86.318,97.698,,,,93.921,,,,105.79
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0QD.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,354.253,105.602,31.143,57.674,127.721,141.888,135.631,70.435,170.005,252.675,107.012,,,,,270.844,276.958,83.509,87.078,,,76.575,107.851,,,76.206,107.211
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0QF.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,453.851,120.733,47.333,75.18,153.932,145.699,160.657,79.922,212.473,326.596,87.978,,,,,340.789,341.522,97.793,114.94,,,100.496,135.694,,,99.464,135.763
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0QG.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,458.378,119.968,42.594,72.02,149.555,161.151,173.715,83.818,212.496,331.966,112.49,,,,,352.582,349.457,102.517,109.605,,,103.156,149.845,,,107.499,131.694
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0QH.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,457.266,128.628,41.968,77.068,121.871,129.962,167.621,83.071,214.035,332.227,105.832,,,,,348.593,349.085,99.693,113.113,,,99.821,149.875,,,92.705,141.835
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0QI.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,427.215,108.752,41.357,71.27,135.966,123.264,155.724,79.658,198.103,306.2,106.027,,,,,323.611,322.894,101.672,96.044,,,91.114,127.889,,,85.676,126.056
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0QJ.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,423.128,122.58,33.754,75.89,134.141,133.44,174.02,76.37,208.865,313.004,95.141,,,,,325.328,329.477,97.757,111.244,,,92.033,96.27,,,87.684,117.438
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0QN.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,353.898,99.159,35.908,68.898,126.547,110.149,137.65,68.168,167.77,249.822,78.17,,,,,263.814,263.141,83.076,83.443,,,78.31,111.525,,,81.334,107.167
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0QO.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,360.124,105.475,34.085,70.285,119.228,121.699,140.014,72.386,171.21,253.653,71.934,,,,,265.859,266.113,86.441,84.211,,,78.571,107.976,,,78.083,108.064
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0QP.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,355.743,101.54,35.406,62.113,116.768,111.064,134.01,70.262,166.447,250.075,77.116,,,,,261.991,261.423,86.874,80.326,,,82.518,102.253,,,74.784,105.851
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0QU.jpg,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,507.183,142.935,52.882,92.342,,,196.393,87.974,244.526,366.327,101.991,,,,,383.827,382.854,113.849,129.258,,,106.824,157.321,,,101.975,154.889
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0QV.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,514.584,147.024,50.086,93.752,146.014,160.637,203.343,91.313,250.326,373.185,108.149,,,,,392.053,395.099,126.572,123.785,,,112.604,147.772,,,104.359,155.171
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0QW.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,510.95,137.628,56.26,92.234,158.03,156.0,194.039,75.511,243.465,379.179,126.326,,,,,393.606,394.956,124.613,118.415,,,103.181,146.22,,,105.948,153.474
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0QY.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,497.028,140.483,68.786,84.781,163.94,167.438,195.857,66.426,239.868,361.815,111.384,,,,,377.508,375.945,110.715,129.642,,,99.055,137.143,,,96.49,142.662
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0QZ.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,532.731,153.419,52.491,91.529,162.275,170.87,205.565,89.177,256.918,391.063,122.225,,,,,405.598,403.844,126.358,129.907,,,109.313,157.511,,,110.054,147.19
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0R0.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,515.309,145.852,51.056,96.41,143.029,152.975,203.494,87.027,243.65,377.226,139.976,,,,,396.012,398.153,121.241,122.093,,,110.772,144.609,,,100.929,123.717
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0R4.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,516.056,144.79,60.453,92.288,159.069,161.543,199.387,87.924,246.49,367.68,140.093,,,,,392.155,388.97,117.613,128.095,,,109.04,152.384,,,105.244,148.174
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0R6.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,521.134,144.227,57.847,88.342,160.73,152.658,202.772,87.625,255.269,375.662,126.031,,,,,396.467,397.435,119.511,134.755,,,109.243,156.531,,,106.253,153.598
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0R8.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,497.169,137.051,49.288,88.112,106.74,141.302,204.0,85.46,249.751,362.421,132.14,,,,,384.563,385.401,125.102,124.308,,,109.249,147.956,,,97.43,143.257
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0R9.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,512.526,148.289,56.368,91.25,169.986,169.305,207.583,92.817,256.829,363.341,150.601,,,,,386.817,386.276,122.813,132.821,,,105.471,135.211,,,102.52,145.532
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0RA.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,515.863,139.347,47.266,87.531,177.157,144.141,207.724,92.142,251.116,376.455,128.025,,,,,396.009,398.444,125.202,124.15,,,110.206,145.594,,,109.972,154.181
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0RD.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,512.61,143.935,43.519,91.537,150.886,159.27,210.73,85.847,254.706,383.244,136.754,,,,,400.752,403.777,131.336,123.287,,,110.986,148.781,,,103.736,132.051
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0RE.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,522.816,144.471,42.528,89.528,157.776,161.851,216.298,86.254,265.318,394.033,137.878,,,,,412.733,409.751,129.379,136.829,,,114.237,147.391,,,111.184,144.452
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0RF.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,446.436,124.757,40.754,87.025,111.414,136.153,178.955,74.681,216.564,331.001,108.113,,,,,348.966,346.212,107.485,109.625,,,88.342,131.642,,,97.305,132.893
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0RH.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,453.686,125.928,46.102,81.01,153.41,152.082,181.087,72.37,221.106,335.213,103.258,,,,,348.153,347.47,102.179,116.886,,,100.536,135.226,,,95.082,135.037
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0RM.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,445.174,128.231,48.897,81.118,154.387,125.52,179.943,73.728,214.812,322.549,97.924,,,,,336.56,338.474,110.248,104.362,,,93.938,138.365,,,101.041,134.706
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0RN.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,461.563,128.59,49.812,83.648,142.296,149.811,186.92,79.72,224.872,332.031,107.823,,,,,349.346,345.43,109.192,116.127,,,95.902,130.627,,,101.289,125.71
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0RO.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,435.077,135.731,47.258,88.492,137.823,124.385,174.336,78.286,204.545,309.533,113.587,,,,,327.555,327.269,96.992,108.629,,,91.481,126.526,,,92.492,121.894
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0RQ.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,463.48,142.142,55.16,94.803,140.825,143.685,186.266,85.572,219.111,322.748,120.615,,,,,344.431,342.575,105.341,113.935,,,102.065,127.898,,,99.909,131.669
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0RR.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,448.209,134.733,48.314,92.912,147.815,123.984,176.107,80.359,212.212,319.536,110.888,,,,,337.239,339.384,102.423,109.14,,,95.252,119.954,,,93.338,93.908
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0RT.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,449.169,132.839,52.734,90.871,143.873,134.257,180.607,80.827,215.97,315.608,111.486,,,,,335.992,335.818,103.295,111.408,,,94.921,120.527,,,88.219,115.341
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0RU.jpg,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,431.595,134.78,49.905,87.925,134.412,134.569,,69.788,212.008,311.903,116.943,,,,,324.862,331.108,98.632,112.916,,,92.045,118.513,,,92.25,119.142
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0RV.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,436.447,133.687,41.678,88.503,112.416,105.391,175.522,75.935,204.238,318.835,115.366,,,,,337.177,334.174,98.641,104.529,,,93.661,123.0,,,94.649,126.689
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0RX.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,448.422,135.456,51.216,90.48,125.407,138.479,176.942,86.42,208.137,310.785,114.831,,,,,334.509,333.838,100.633,105.972,,,92.395,126.98,,,91.402,120.716
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0RY.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,413.601,126.745,54.915,83.865,137.64,126.013,164.195,76.426,202.575,282.26,119.916,,,,,303.185,308.559,103.679,97.471,,,89.319,125.293,,,89.195,121.852
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0RZ.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,454.601,132.356,46.779,74.407,142.84,152.998,183.207,81.513,223.946,326.309,117.579,,,,,347.301,346.707,105.026,119.159,,,99.178,125.796,,,96.307,134.03
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0S0.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,405.559,129.778,45.681,86.365,118.897,128.242,161.652,70.099,193.442,289.779,107.18,,,,,303.384,306.87,93.895,100.334,,,86.417,113.442,,,81.531,112.94
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0S1.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,477.88,137.828,52.985,89.144,137.869,134.483,195.115,84.785,233.833,340.111,127.51,,,,,362.204,361.312,107.817,125.595,,,99.365,143.165,,,91.6,139.291
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0S4.jpg,measurable,measurable,measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,380.015,108.169,42.295,,120.121,127.891,155.345,70.901,186.707,266.819,114.313,,,,,282.358,284.686,92.794,94.898,,,79.588,110.206,,,79.618,113.059
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0S6.jpg,measurable,measurable,measurable,non_measurable,measurable,measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,382.83,116.927,37.944,,131.133,129.027,,70.782,196.071,274.104,106.242,,,,,287.556,293.124,99.573,96.847,,,80.045,109.075,,,79.402,110.699
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0S7.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,416.673,120.521,32.642,78.945,144.342,137.1,166.083,80.407,196.791,303.624,120.722,,,,,322.791,320.944,89.715,107.158,,,88.083,120.623,,,86.476,111.611
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0SA.jpg,measurable,measurable,measurable,measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,361.362,110.229,39.96,71.076,,123.231,154.077,73.143,180.197,248.26,103.067,,,,,266.328,274.059,85.77,93.754,,,77.217,103.416,,,74.514,97.144
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0SE.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,383.449,120.773,36.478,75.443,121.524,124.176,153.907,69.564,184.749,277.407,107.623,,,,,294.195,291.487,85.541,99.416,,,81.383,110.309,,,79.654,110.789
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_beetles_pictures\02\1\EB6.0SG.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,510.725,147.609,49.325,95.206,125.307,155.569,204.794,85.044,241.601,376.356,137.984,,,,,397.393,395.331,117.784,123.35,,,107.553,152.257,,,105.677,145.512
